#{"t_start": 1752910820.4845438, "env_id": "CartPole-v1"}
r,l,t
500.0,500,139.799344
500.0,500,140.201343
500.0,500,140.606848
500.0,500,141.013415
500.0,500,142.81963
500.0,500,143.221338
500.0,500,143.623516
500.0,500,144.027542
500.0,500,145.825968
500.0,500,146.240996
500.0,500,146.652718
500.0,500,147.057745
